Title;Power;Type;Time;LocationLat;LocationLon
Xinjiang Turpan Shanshan (State Power Investment) 1000 MW solar power complex;1000;Solar;2100;42,4805;85,4633
Xinjiang Turpan Tuokexun Wusitong solar power complex;1000;Solar;2100;42,4805;85,4633
Tianjin Haijing Salt-Light Complementary (Huadian) solar project;1000;Solar;2100;39,0195;117,6757
Tianjin Haijing Salt-Light Complementary (Huaneng) solar project;1000;Solar;2100;39,0923;117,1926
Horizeo solar farm;1000;Solar;2100;44,6331;-0,6371
Assam NLC solar farm;1000;Solar;2100;26,3419;93,0740
Bikaner solar park;1000;Solar;2100;28,0180;73,3033
Pinnapuram solar farm;1000;Solar;2100;15,5890;78,2613
Rudrasamudram Ultra Mega Solar Park;1000;Solar;2100;14,8221;78,2817
SJVN CPSU Scheme Phase-II solar plant;1000;Solar;2100;28,0180;73,3033
Bbk solar farm;1000;Solar;2100;1,1217;104,4361
Markazi solar farm;1000;Solar;2100;35,0206;50,3585
ACWA-Najaf solar farm;1000;Solar;2100;32,0111;44,3223
Masdar Solar Power Plant;1000;Solar;2100;33,0956;44,1750
Total-Artawi Solar PV Park;1000;Solar;2100;30,5001;47,8001
Issyk-Kul solar farm;1000;Solar;2100;42,1266;77,5306
Luzon solar farm;1000;Solar;2100;16,6001;121,2001
Philippines Shell Energy solar farm;1000;Solar;2100;14,0010;121,0010
Visayas solar farm;1000;Solar;2100;10,6866;123,1191
Erasmo solar farm;1000;Solar;2100;38,9434;-4,6083
Guadalupe solar farm;1000;Solar;2100;38,2461;-6,3074
Sawtooth Solar Energy Center;1000;Solar;2100;37,8067;-117,6420
Smoky Valley Solar Project;1000;Solar;2100;37,7553;-117,6340
Vento Tupi Offshore wind farm;999;Wind;2100;-2,7333;-41,5838
Mammoth Solar;999;Solar;2100;41,2753;-86,6458
SECI Raj 4 solar farm;975;Solar;2100;26,6345;73,9344
Arinos Solar Complex;960;Solar;2100;-15,7357;-45,9295
Sterling and Wilson solar farm;960;Solar;2100;9,2005;8,4134
Iba Palauig 2 Solar Power Project;960;Solar;2100;15,3779;120,0391
Iba Palauig Solar Power Project;960;Solar;2100;15,3779;120,0391
Lei Feng Offshore wind farm;950;Wind;2100;24,9933;120,6762
Moray East wind farm;950;Wind;2100;58,188;-2,72
Moray West wind farm;950;Wind;2100;58,188;-2,72
Villaviciosa solar farm;932;Solar;2100;39,6209;-4,4892
Inti Pacha Solar Complex;925;Solar;2100;-22,3445;-69,6616
Sunrise wind farm;924;Wind;2100;41,0675;-70,9975
Proyecto Hibrído Castilla Y León wind farm;907;Wind;2100;42,5892;-5,5633
Kentbruck Green Power Hub wind farm;900;Wind;2100;-38,0872;141,1504
Robbins Island wind farm;900;Wind;2100;-40,6813;144,8274
Pedra Lavada wind farm;900;Wind;2100;-6,5561;-36,5931
Thor Offshore wind farm;900;Wind;2100;56,3695;8,0143
Hiiumaa Offshore wind farm;900;Wind;2100;59,1482;22,524
Borkum Riffgrund 3 wind farm;900;Wind;2100;53,9667;6,5623
BorWin4 wind farm;900;Wind;2100;54,298;6,025
DolWin4 wind farm;900;Wind;2100;54,041;6,804
He Dreiht wind farm;900;Wind;2100;54,365;6,186
Rajasthan IRESP wind farm;900;Wind;2100;26,2026;73,9358
Tsugaru (RWE) Offshore wind farm;900;Wind;2100;40,8894;140,277
JK ENERGY Offshore Wind Park;900;Wind;2100;56,7326;20,948
Saemangeum 1 Gw wind farm;900;Wind;2100;35,908;126,426
Xinfeng Offshore wind farm;900;Wind;2100;25,1724;121,0277
Zhangfeng Offshore wind farm;900;Wind;2100;24,3835;120,2215
Ke Ga offshore wind farm;900;Wind;2100;10,7846;108,3824
Yarrabee solar farm;900;Solar;2100;-31,1631;146,1302
Xinjiang Boertala (Xinhua Hydro) 1000 MW solar power plant;900;Solar;2100;44,8529;82,0521
Xinjiang Hami (Three Gorges) 1000 MW solar power plant;900;Solar;2100;42,4805;85,4633
Xinjiang Hami North 1000 MW Solar power plant;900;Solar;2100;42,4805;85,4633
Xinjiang Shanshan (SPIC Henan) Integrated solar farm;900;Solar;2100;42,8679;90,2086
Xinjiang Shichengzi (Datang) Integrated solar farm;900;Solar;2100;42,359;93,4493
Xinjiang Tuokexun Wusitong Integrated solar farm;900;Solar;2100;42,4279;88,4483
Xinjiang Turpan (Tangshan Haitai) Integrated solar farm;900;Solar;2100;42,9426;89,1767
Jeonnam (SK E&C) wind farm;897;Wind;2100;34,9043;125,968
Baltica I Offshore wind farm;896;Wind;2100;55,56;17,53
Boca do Riacho PV Solar Complex;888;Solar;2100;-13,2101;-43,3501
Serra do Assuruá wind farm;882;Wind;2100;-11,3703;-42,6072
Zhu Yang Offshore wind farm;880;Wind;2100;24,9203;120,762
Skipjack wind farm;880;Wind;2100;38,5666;-74,6628
Sky Arinos Solar Project;878;Solar;2100;-15,7833;-45,9998
Crete And Rhodes wind farm;873;Wind;2100;35,9596;27,8096
Donghae KF wind farm;870;Wind;2100;35,1609;130,1695
Gennaker wind farm;865;Wind;2100;54,5573;12,4409
Stora Middelgrund wind farm;864;Wind;2100;56,6124;12,0995
Moche solar farm;860;Solar;2100;-8,1558;-78,9936
Triton Knoll wind farm;857;Wind;2100;53,2123;0,8616
Massaroca wind farm;855;Wind;2100;-9,4337;-40,5068
Sento Se wind farm;850;Wind;2100;-11,6126;-40,657
Moray Firth 2 wind farm;850;Wind;2100;58,0699;-3,3131
Shandong Binzhou Wudi Offshore solar project;850;Solar;2100;37,768700;117,624100
Terra solar farm;850;Solar;2100;14,0010;121,0010
Rosa De Jericó Solar Park;836;Solar;2100;-15,3652;-43,8090
Cabatang Tiaong Solar Power Project;832;Solar;2100;14,0131;121,4236
Astrolabio offshore wind farm;825;Wind;2100;11,7165;-72,2653
Barlovento offshore wind farm;825;Wind;2100;11,7165;-72,2653
Bergantin offshore wind farm;825;Wind;2100;11,2388;-74,1968
Galeon offshore wind farm;825;Wind;2100;11,0371;-74,8166
Goleta offshore wind farm;825;Wind;2100;11,2388;-74,1968
Tequila Solar PV Park;820;Solar;2100;19,2071;-101,8780
Yurihonjo (Mitsubishi) Offshore wind farm;819;Wind;2100;39,4328;139,9729
Três Divisas Wind Complex;810;Wind;2100;-29,7744;-57,0723
Firefly wind farm;810;Wind;2100;35,4006;129,9967
Ulsan Firefly Floating Offshore Wind Power Plant;810;Wind;2100;35,3888;130,0383
Gwangpyeuong Offshore Wind Power;809;Wind;2100;34,1523;127,1874
Yeosu Gwangpyeong offshore wind power generation project;809;Wind;2100;34,1891;127,2594
Momentum wind farm;809;Wind;2100;38,3515;-74,3705
Golden Plains wind farm (Australia);800;Wind;2100;-37,9001;143,7121
Goyder North wind farm;800;Wind;2100;-33,5963;138,9918
Valley Of The Winds wind farm;800;Wind;2100;-31,8544;149,645
Babilonia Norte wind farm;800;Wind;2100;-12,5779;-38,0049
Antofagasta wind farm;800;Wind;2100;-24,841;-69,771
Guangdong Jieyang Huilai 1 Offshore wind farm;800;Wind;2100;20,5039;110,2344
Xinjiang Urumqi (Huadian) 800 MW wind farm;800;Wind;2100;43,5336;87,9289
Braymore wind farm;800;Wind;2100;53,75;-5,88
Celtic Sea wind farm;800;Wind;2100;51,97;-6,99
South Irish Sea wind farm;800;Wind;2100;52,59;-5,93
Aker offshore wind farm;800;Wind;2100;35,9926;135,8319
Tsugaru (JWD) Offshore wind farm;800;Wind;2100;41,171;140,2913
Davvi wind farm;800;Wind;2100;70,1668;26,9845
Baltex 2 Offshore wind farm;800;Wind;2100;54,95;16,19
License Application No. 73 Offshore wind farm;800;Wind;2100;54,9609;18,339
Ongjin offshore wind farm;800;Wind;2100;37,3269;124,6275
Manush wind farm;800;Wind;2100;47,096;37,5414
Vineyard Wind;800;Wind;2100;41,0471;-70,4874
Ba Tri Ben Tre offshore wind farm;800;Wind;2100;9,9769;106,7106
Dourado PV Solar Complex;800;Solar;2100;-8,7388;-38,3174
Guangxi Guigang Qintang District Northern No.1 Region solar farm;800;Solar;2100;23,1346;109,4445
Guangxi Qinnan Dongchangzhen (Xunneng) solar farm;800;Solar;2100;21,7696;108,8406
Shandong Dongying Kenli (China Resources) solar farm;800;Solar;2100;37,5895;118,5497
Xinjiang Shache 800 MW Storage and solar power complex;800;Solar;2100;38,3446;77,034
Xinjiang Yarkand River Hydro/Storage/Solar Integrated Project Shache solar power plant;800;Solar;2100;38,274;77,082
Jaisalmer solar park;800;Solar;2100;26,9050;70,8899
Noor Midelt solar farm;800;Solar;2100;32,8838;-4,7101
Rough Hat solar farm;800;Solar;2100;36,0991;-115,8337
Inch Cape wind farm;784;Wind;2100;56,5;-2,2
Sharco Offshore wind farm;766;Wind;2100;54,552;15,3515
Jaíba PV Solar Plant;762;Solar;2100;-15,3497;-43,6301
Dom Inocencio Sul wind farm;760;Wind;2100;-7,7285;-41,8571
Paulo Afonso wind farm;760;Wind;2100;-12,5779;-38,0049
Xuyen Moc offshore wind farm;760;Wind;2100;10,3285;107,4488
Vafeiochoriou Farm solar farm;755;Solar;2100;40,9969;22,6881
Onusberget wind farm;753;Wind;2100;65,3255;20,7389
Sopho (Sustainable Ventures) solar farm;753;Solar;2100;39,4643;22,4872
Assú (Engie) solar farm;752,5;Solar;2100;-5,5701;-37,0801
Geraldton Hybrid Project wind farm;750;Wind;2100;-28,7704;114,6147
Dublin Array wind farm;750;Wind;2100;53,23;-5,918
Feng Cheng Offshore wind farm;750;Wind;2100;24,9145;120,7151
Feng Fan Offshore wind farm;750;Wind;2100;24,8958;120,7787
Xu Feng No. 2 Offshore wind farm;750;Wind;2100;24,0589;119,923
Xu Feng No. 3 Offshore wind farm;750;Wind;2100;24,067;119,8362
Santa Luiza solar farm;750;Solar;2100;-6,8901;-36,9601
Thar solar farm;745;Solar;2100;28,0198;73,2539
Cebu Wind Power Project;741;Wind;2100;14,321;121,0771
Akita Port (JWD) Offshore wind farm;722;Wind;2100;40,1438;139,9369
Tainai City, Niigata Prefecture And Murakami City Offshore wind farm;720;Wind;2100;38,1257;139,3413
Bałtyk 2 Offshore wind farm;720;Wind;2100;55,08;16,88
Bałtyk 3 Offshore wind farm;720;Wind;2100;54,99;17,36
Zhu Xin Offshore wind farm;711;Wind;2100;24,8726;120,7161
Ghungnam Solar Project;709;Solar;2100;-31,7613;-71,3188
Revolution Wind;704;Wind;2100;41,2338;-71,2457
Tramandaí Offshore wind farm;702;Wind;2100;-30,0276;-50,0613
Hexham wind farm;700;Wind;2100;-38,0101;142,5797
Winterbourne wind farm;700;Wind;2100;-30,9852;151,5933
Guangdong Shantou Haimen Area 1 Offshore wind farm;700;Wind;2100;23,199;116,6137
Tuuletraal wind farm;700;Wind;2100;58,1101;23,34
Manx Offshore wind farm;700;Wind;2100;54,227;-4,8
Iberdrola/GIG Floating wind farm;700;Wind;2100;32,5993;129,151
Baltas 1 wind farm;700;Wind;2100;55,6378;20,4929
Guimaras Strait wind farm;700;Wind;2100;10,7799;122,8532
Changhua Youde Offshore wind farm;700;Wind;2100;24,081;120,0579
Datian Offshore wind farm;700;Wind;2100;24,4562;120,2166
You De Offshore wind farm;700;Wind;2100;24,4562;120,2166
Cow Creek Wind Project;700;Wind;2100;38,8199;-102,346
Chu Se wind farm;700;Wind;2100;12,6874;108,0549
Luziânia Solar Power Plant;700;Solar;2100;-14,1240;-47,5066
Guangdong Pingyuan Renjuzhen (Guangdong Yudean) solar farm;700;Solar;2100;24,6606;115,9101
Shandong Dongying Offshore solar project;700;Solar;2100;37,444235;118,569509
Xinjiang Uqturpan A'heyazhen (Huaneng) Integrated solar farm;700;Solar;2100;41,2495;79,2901
Xinjiang Wushi (Huaneng) 700 MW solar power plant;700;Solar;2100;41,211;79,708
Sebastosol PV Solar Project;700;Solar;2100;6,2273;-75,5720
Skopia Kallithea solar farm;700;Solar;2100;39,2146;22,5459
SECI 9 solar farm;700;Solar;2100;25,1862;75,8589
Oracle Green Hydrogen solar farm;700;Solar;2100;26,4445;69,0358
Tacna (Univergy) Solar PV Plant;700;Solar;2100;-18,0193;-70,2476
Ar Rass Solar PV;700;Solar;2100;25,8694;43,4973
Copper Rays Solar Project;700;Solar;2100;36,1477;-116,0690
Libra Solar;700;Solar;2100;38,4815;-118,4980
Erebus wind farm;696;Wind;2100;51,38;-5,6
Barcina-Garoña Solar PV Complex;695;Solar;2100;42,7749;-3,2070
Sertão Veredas Solar Park;694;Solar;2100;-15,7088;-45,9475
Altitude PV Solar Plant;690;Solar;2100;-10,5567;-44,4196
Hunan Qiyang Light/Storage/Agriculture Integration Base solar farm;690;Solar;2100;26,5821;111,8351
Seag Solar Project;690;Solar;2100;38,2065;15,3052
Yli-Olhavan wind farm;680;Wind;2100;65,6007;25,4959
Karatsu City (KEPCO) offshore wind farm;676;Wind;2100;33,5147;130,019
Pauna solar farm;671;Solar;2100;-22,3434;-69,6640
Mirangaba wind farm;670;Wind;2100;-12,5779;-38,0049
Pulau Bulan solar farm;670;Solar;2100;0,9765;103,9006
Ouro Solar Complex;662;Solar;2100;-10,7616;-41,2871
Kula Solar Farm;660;Solar;2100;45,6600;19,4768
Serra Do Mel Solar Plant;654;Solar;2100;-5,1216;-37,0303
ADL-RayGen wind farm;653;Wind;2100;-32,3715;150,9773
Burrendong wind farm;650;Wind;2100;-32,677;149,2438
Chalumbin wind farm;650;Wind;2100;-17,813;145,463
Wandoan South Solar Project;650;Solar;2100;-26,2526;149,7921
Hyport Duqm solar farm;650;Solar;2100;19,6643;57,7261
Esmeralda (US Solar Assests) Solar Project;650;Solar;2100;37,8067;-117,6420
Serra da Palmeira wind farm;648;Wind;2100;-6,786;-36,469
Yeosu Samsan wind farm;648;Wind;2100;34,2367;127,3975
Topas solar farm;648;Solar;2100;41,2059;-5,8960
Maximus wind farm;642;Wind;2100;65,3549;21,3619
Dado 3 offshore wind farm;640;Wind;2100;34,1744;127,2505
Yeosu Dado 3 Offshore Wind Power Plant;640;Wind;2100;34,2119;127,3174
Kriegers Flak wind farm;640;Wind;2100;55,1463;13,5477
Sol Del Loa Solar Plant Optimization Project;640;Solar;2100;-22,3445;-69,6616
Guangxi Hengxian Tiantangling (Longyuan) Fishery solar farm;640;Solar;2100;22,5022;109,2702
Chapadão solar farm;636,5;Solar;2100;-18,8701;-52,4201
Cajuina 2 wind farm;636;Wind;2100;-5,8338;-36,1666
Sheringham Shoal wind farm;634;Wind;2100;53,135;1,147
Adigoneia Vathe Theodoraki wind farm;633;Wind;2100;41,1535;22,8541
Maestrale Ring wind farm;633;Wind;2100;46,097;19,6576
Isumi City (Green Power) offshore wind farm;630;Wind;2100;35,28;140,4123
Wilmington West Wind Energy Area;627;Wind;2100;33,8151;-78,3574
Licensed (Enerjisa 5) solar farm;626,1;Solar;2100;39,3108;35,0783
Trillo Node solar farm;626;Solar;2100;40,7048;-2,5909
BRX Janaúba Solar Plant;619;Solar;2100;-15,8848;-43,4281
Cordilheira dos Ventos Wind Complex;608;Wind;2100;-5,7077;-36,6313
Hoa Kỳ Bạc Liêu offshore wind farm;608;Wind;2100;8,8079;105,4516
Horizonte wind farm;607;Wind;2100;-25,3953;-69,8573
Rizal Wind Power Project;603;Wind;2100;14,606;121,2745
Australis SA wind farm;600;Wind;2100;-36,7204;139,6835
Yorke Peninsula wind farm;600;Wind;2100;-34,6154;138,0007
Guangdong Huizhou Gangkou 2 Offshore wind farm;600;Wind;2100;22,302;114,9735
Guangdong Shanwei Jiazi 3 Offshore wind farm;600;Wind;2100;22,8535;116,052
Guangdong Yangjiang Qingzhou Ii Offshore wind farm;600;Wind;2100;21,4804;111,4686
Saare wind farm;600;Wind;2100;58,135;21,669
Vuorijärvien wind farm;600;Wind;2100;62,918;25,6087
Dunkirk wind farm;600;Wind;2100;51,2525;2,2723
Gujarat Greenshore wind farm;600;Wind;2100;21,6148;69,5797
Ajigasawa Offshore wind farm;600;Wind;2100;40,8473;140,1393
Aomori (South Side) Offshore wind farm;600;Wind;2100;40,8435;140,2366
Michinoku wind farm;600;Wind;2100;40,8332;140,7022
Murakami City Tainai City Offshore wind farm;600;Wind;2100;38,3926;139,3899
Saga Karatsu City (Iberdola Renewable Japan) Offshore wind farm;600;Wind;2100;33,564;129,778
Satsuma Offshore wind farm;600;Wind;2100;31,8195;130,1442
Soya wind farm;600;Wind;2100;45,3246;142,1032
Tsugaru (JERA) Offshore wind farm;600;Wind;2100;40,8613;140,2719
Tsugaru Ajigasawa offshore wind farm;600;Wind;2100;40,8323;140,2101
Monsoon wind farm;600;Wind;2100;15,3757;106,7166
Aparri Bay wind farm;600;Wind;2100;18,4914;121,7043
San Miguel Bay Wind Power Project;600;Wind;2100;14,1249;123,1441
Bobae Jindo Offshore wind farm;600;Wind;2100;34,1649;126,1165
Maenggoldo Offshore wind farm;600;Wind;2100;34,4343;125,8089
Wando Geumil Offshore Wind Power Plant;600;Wind;2100;34,2696;127,061
Wando KOEN wind farm;600;Wind;2100;34,257;126,7081
Wandogeumil Offshore Wind Power Plant;600;Wind;2100;34,302;127,0803
Feng You Offshore wind farm;600;Wind;2100;24,14;120,2798
Fu You Offshore wind farm;600;Wind;2100;23,911;120,221
Jia Neng Offshore wind farm;600;Wind;2100;24,1895;120,0264
Laizhong Offshore wind farm;600;Wind;2100;24,1892;120,3058
Strait (WPD) Offshore wind farm;600;Wind;2100;24,2085;120,2633
Xu Feng No. 1 Offshore wind farm;600;Wind;2100;24,1815;119,923
Haymaker Hybrid wind farm;600;Wind;2100;46,3574;-110,396
Wagon Wheel Wind;600;Wind;2100;36,3283;-97,8216
Aldoga solar farm;600;Solar;2100;-23,8353;151,0713
Birriwa solar farm;600;Solar;2100;-32,1264;149,5181
Surubim Solar Project;600;Solar;2100;-8,8204;-38,2455
Cielos De Tarapacá Solar Project;600;Solar;2100;-20,6170;-69,6163
Guangxi Hengxian Gaoshan (Longyuan) Fishery and Storage solar farm;600;Solar;2100;22,6061;109,1444
Xianjiang Jiashi County 600 MW solar power plant;600;Solar;2100;39,6004;77,2572
Xinjiang Bole 600 MW Solar and Storage solar project;600;Solar;2100;44,644;81,875
Xinjiang Fukang 600 MW solar power plant;600;Solar;2100;44,3478;86,687
Xinjiang Fukang Energy Storage solar farm;600;Solar;2100;44,5043;88,2751
Cuestecitas Solar Park;600;Solar;2100;11,4354;-72,9002
Bhadla (SB Energy) Solar Park;600;Solar;2100;27,5182;71,9306
Gujarat (NHPC) solar plant;600;Solar;2100;22,3376;71,7211
Jaisalmer (Adani) I Solar Hybrid Farm;600;Solar;2100;26,9104;70,9104
Jaisalmer (Adani) II Solar Hybrid Farm;600;Solar;2100;26,9104;70,9104
Omkareshwar Floating Solar Park;600;Solar;2100;23,8143;77,5341
Rajasthan (Adani) III solar farm;600;Solar;2100;26,6345;73,9344
South Sumatra solar farm;600;Solar;2100;-3,4497;104,6197
Masdar-Jordan Solar;600;Solar;2100;31,1667;36,9416
Al Wusta-OPWP solar farm;600;Solar;2100;19,4396;56,6341
Duqm-OPWP solar farm;600;Solar;2100;19,6393;57,6763
Al-Faisaliah (Shuaibah) Solar;600;Solar;2100;25,6243;42,3528
Steward Creek Solar;600;Solar;2100;41,8143;-88,9899
Velho Chico solar farm;596,5;Solar;2100;-17,4401;-44,9801
Licensed (Kalehan Genç Enerji) solar farm;590,1;Solar;2100;39,3108;35,0783
Rock Creek Wind Project;590;Wind;2100;41,5967;-105,9325
Guangxi Guigang Qintang District Northern No.2 Region solar farm;590;Solar;2100;23,1346;109,4445
Rosepetal wind farm;585;Wind;2100;25,1862;75,8589
Castilla Y León solar farm;585;Solar;2100;40,6565;-4,7002
Atlantis I wind farm;584;Wind;2100;54,2645;5,9495
Thrakiko Pelagos wind farm;584;Wind;2100;40,7348;25,9125
Greater Changhua Northwest wind farm;583;Wind;2100;24,2305;120
Zhong Qian (InfraVest) Offshore wind farm;580;Wind;2100;24,4297;120,5219
Fox Squirrel Solar;577;Solar;2100;39,7832;-83,3451
Barra wind farm;576;Wind;2100;-14,0692;-42,4852
Vista Alegre solar farm (Brazil);574;Solar;2100;-15,8201;-43,4301
Greater Changhua Northeast wind farm;570;Wind;2100;24,2246;120
Rajasthan Hybrid (Adani) solar farm;570;Solar;2100;26,6345;73,9344
Isumi City offshore wind power project;564;Wind;2100;35,282;140,4111
Solidão Solar Plant;562;Solar;2100;-15,9091;-43,3809
Olkaria 6 geothermal power plant;560;Geo;2100;-0,8644;36,2985
Phelli solar farm;554;Solar;2100;40,0325;21,4964
Guangdong Shantou Haimen Areas 2 and 3 Offshore wind farm;553;Wind;2100;22,8932;116,7683
Goulburn River solar farm;550;Solar;2100;-32,2821;150,1072
Merriwa Energy Hub solar farm;550;Solar;2100;-31,1631;146,1302
Paranaíba Solar Project;550;Solar;2100;-19,6869;-51,3979
Xinjiang Kuche Fossil Fuel and Solar Integrated power plant;550;Solar;2100;41,749;83,498
Amistad wind farm;549;Wind;2100;29,6288;-101,6659
Changfang wind farm;541;Wind;2100;24,0698;120,1736
Maritime Offshore wind farm;540;Wind;2100;35,2513;129,274
Smoky Creek solar farm;540;Solar;2100;-24,0530;150,4081
Pureza solar farm;540;Solar;2100;-5,4591;-35,5482
Elena PV solar farm;540;Solar;2100;-23,6231;-70,3760
Jardin solar farm;537;Solar;2100;-20,1386;-69,7548
North Irish Sea wind farm;530;Wind;2100;53,64;-5,89
Anma-Do Offshore Wind Power Complex;528;Wind;2100;35,3421;125,9605
Magaz (Saavedra) wind farm;528;Wind;2100;42,5399;-6,0746
Scoop Hill wind farm;525;Wind;2100;55,2734;-3,3316
Grootfontein PV solar farm;525;Solar;2100;-32,9583;19,9319
Hudson North Wind Energy Area;523;Wind;2100;40,32;-73,0641
Ishikari Bay (JERA) Offshore wind farm;520;Wind;2100;43,3678;141,267
Sakura Offshore Floating wind farm;520;Wind;2100;35,5923;140,805
Terra Energia Renewables Solar Park;513;Solar;2100;-25,3953;-69,8573
Bitácora offshore wind farm;510;Wind;2100;10,4252;-75,5538
Guangxi Beiliu Distributed solar farm;510;Solar;2100;22,7069;110,3503
NLC CPSU Scheme Phase-II solar plant;510;Solar;2100;28,0180;73,3033
Sardegna Offshore wind farm;504;Wind;2100;39,4223;7,899
Taean wind farm;504;Wind;2100;36,7864;125,7402
North Falls wind farm;504;Wind;2100;51,9176;1,9284
Rail Tie wind farm;504;Wind;2100;41,0538;-105,489
Phước Dinh offshore wind farm;502;Wind;2100;11,4053;109,2162
Jiangsu Liuhe Zhuzhen (Datang) solar farm;501,8;Solar;2100;32,3679;118,8413
Shandong Bozhong A Offshore wind farm;501;Wind;2100;38,3313;118,6288
Bowen Renewable Energy Hub wind farm;500;Wind;2100;-21,0356;148,3453
Eungella wind farm;500;Wind;2100;-20,8801;148,5054
Project NEO wind farm;500;Wind;2100;-33,2301;147,1876
Tarong West wind farm;500;Wind;2100;-26,3948;151,7031
Urannah Renewable Energy Hub wind farm;500;Wind;2100;-20,9408;148,334
Jacobina wind farm;500;Wind;2100;-12,5779;-38,0049
Buffalo Hills wind farm;500;Wind;2100;50,3504;-112,642
Guangdong Jieyang Huilai 2 Offshore wind farm;500;Wind;2100;20,5039;110,2344
Guangdong Jieyang Huilai 3 Offshore wind farm;500;Wind;2100;20,5039;110,2344
Guangdong Jieyang Qianzhan 3 Offshore wind farm;500;Wind;2100;22,9344;116,431
Qinghai Mangya Lenghu (China Guangdog Nuclear) 500 MW wind farm;500;Wind;2100;38,8674;92,4631
Kappa wind farm;500;Wind;2100;11,9917;-71,6769
Pedersöre wind farm;500;Wind;2100;63,4469;22,9258
Rajamäenkylä wind farm;500;Wind;2100;62,2517;21,8816
Eolmed-Ideol & Quadran Floating wind farm;500;Wind;2100;42,9;3,4
Tamil Nadu - Bharat Light & Power wind farm;500;Wind;2100;9,3761;79,162
Tamil Nadu - Suzlon wind farm;500;Wind;2100;9,3761;79,162
Tamil Nadu Greenshore wind farm;500;Wind;2100;9,1266;78,9264
Clogher Head wind farm;500;Wind;2100;53,82;-6,04
Cooley Point wind farm;500;Wind;2100;53,86;-5,95
Kilmichael Point wind farm;500;Wind;2100;52,65;-5,98
Enshunada Offshore wind farm;500;Wind;2100;34,5859;138,1001
Isumi City (Chiba) offshore wind power project;500;Wind;2100;35,2265;140,4179
Minami-Izu Offshore Wind Power Project;500;Wind;2100;34,5963;138,4791
Niigata (Flotation Energy) offshore wind farm;500;Wind;2100;38,1623;138,8986
Seihoku-Oki Offshore wind farm;500;Wind;2100;40,926;140,233
Yuza (JWD) offshore wind farm;500;Wind;2100;39,0338;139,8229
Yuzau Town (TEPCO) Offshore wind farm;500;Wind;2100;39,071;139,8247
Lauvdalsheia wind farm;500;Wind;2100;58,8235;7,9302
Vestavindar wind farm;500;Wind;2100;59,3093;4,669
Oracle Green Hydrogen wind farm;500;Wind;2100;25,1529;68,0412
Dalupiri Island Wind Power Project;500;Wind;2100;19,0852;121,2235
Enel wind farm (Romania);500;Wind;2100;45,9852;24,6859
Plambeck Emirates wind farm;500;Wind;2100;27,9502;34,9423
Geomundo Offshore Wind project;500;Wind;2100;34,6282;127,9353
Sydkustens Vind wind farm;500;Wind;2100;55,2873;13,5692
Gallegos wind farm;500;Wind;2100;36,5933;-103,614
Lucky Star Wind Project;500;Wind;2100;41,7714;-106,212
Bash wind farm;500;Wind;2100;40,6577;64,7129
Dzhankeldy wind farm;500;Wind;2100;40,8838;63,38
Bến Tre Mainstream Offshore wind farm;500;Wind;2100;9,4576;106,5295
Sông Cầu offshore wind farm;500;Wind;2100;13,4776;109,4191
Vĩnh Hải offshore wind farm;500;Wind;2100;11,6793;109,2463
Vũng Tàu (FECON) offshore wind farm;500;Wind;2100;10,0951;107,1811
Vũng Tàu HBRE Offshore wind farm;500;Wind;2100;10,265;107,655
Vũng Tàu offshore wind power plant;500;Wind;2100;10,0951;107,4488
Gippsland Renewable Energy Park (GREP) solar farm;500;Solar;2100;-38,3763;147,0006
Project Neo solar farm;500;Solar;2100;-24,7761;134,7550
Robertson solar farm;500;Solar;2100;-33,9433;139,1301
Woodside solar farm;500;Solar;2100;-20,7292;116,8390
Hélio Valgas Solar Power Plant;500;Solar;2100;-17,5356;-44,7767
Lar Do Sol Solar Plant;500;Solar;2100;-17,3766;-44,6656
Sky São Mamede Solar Project;500;Solar;2100;-6,9391;-37,0834
Pampa Unión Solar Plant;500;Solar;2100;-23,0036;-69,1511
Guangdong Luoding Lishaozhen/Lianzhouzhen solar farm;500;Solar;2100;22,7208;111,4168
Hebei Cangzhou Huanghua (Diantou) solar farm;500;Solar;2100;38,4957;117,6248
Hebei Shahe Zhongneng Lvdian solar farm;500;Solar;2100;36,9623;114,1734
Hebei Tangshan Fengrun District (Guotai) solar farm;500;Solar;2100;39,9852;118,2663
Hebei Tangshan Heiyanzi (Huineng Weisheng) solar farm;500;Solar;2100;39,2281;118,1472
Hebei Tangshan Yutian (Tailtong) solar farm;500;Solar;2100;39,8066;117,7467
Hebei Zhangbei (Mingrui) Source-Network-Load-Storage Integration solar project;500;Solar;2100;41,3412;114,527
Hebei Zhangbei (Mingtai) Source-Network-Load-Storage Integration solar project;500;Solar;2100;41,384;114,9381
Hebei Zhangbei Hengfeng solar farm;500;Solar;2100;41,244;114,4626
Heilongjiang Hegang (Trina) solar farm;500;Solar;2100;47,3847;130,3323
Hunan Dezhen Integrated solar farm;500;Solar;2100;27,0924;113,0126
Jiangsu Guanyun (Yunlong) solar farm;500;Solar;2100;34,4667;119,6167
Jiangxi Poyang Tianfanjiezhen (CGN) solar farm;500;Solar;2100;29,3167;116,75
Liaoning Fuxin Sand Control solar power plant;500;Solar;2100;40,9975;122,9955
Sichuan Ganzi Daofu Yari (Three Gorges) solar farm;500;Solar;2100;30,5003;101,4173
Sichuan Yajiang Hongxing (Huadian) solar farm;500;Solar;2100;29,8741;101,3271
